,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
199,"Carlton North, Melbourne",-37.7888,144.972,D.O.C. Delicatessen,-37.799231888788455,144.96725991473778,Gourmet Shop
200,"Docklands, Melbourne",-37.81754229999999,144.9394923,Blended Beard,-37.81963320129184,144.94435532287443,Coffee Shop
201,"Docklands, Melbourne",-37.81754229999999,144.9394923,Mama Rumaan,-37.8164907445161,144.9437573253545,Middle Eastern Restaurant
202,"Docklands, Melbourne",-37.81754229999999,144.9394923,Cafe Bambino,-37.81992154708726,144.94543651886326,Café
203,"Docklands, Melbourne",-37.81754229999999,144.9394923,The Mill & Bakery,-37.81667005439379,144.9440724051274,Bakery
204,"Docklands, Melbourne",-37.81754229999999,144.9394923,Code Black Coffee Roasters,-37.820797260189686,144.9453803199106,Coffee Shop
205,"Docklands, Melbourne",-37.81754229999999,144.9394923,Berth,-37.81526400439573,144.9418660405232,Seafood Restaurant
206,"Docklands, Melbourne",-37.81754229999999,144.9394923,Melbourne Star Observation Wheel,-37.81206906140997,144.9373584431987,Theme Park Ride / Attraction
207,"Docklands, Melbourne",-37.81754229999999,144.9394923,Tap 831,-37.81990266198205,144.94368330936055,Restaurant
208,"Docklands, Melbourne",-37.81754229999999,144.9394923,Wonderland Fun Park,-37.811703308321405,144.93692009090248,Theme Park
209,"Docklands, Melbourne",-37.81754229999999,144.9394923,B Club Cafe,-37.81465186557571,144.9401245371665,Café
210,"Docklands, Melbourne",-37.81754229999999,144.9394923,Ron Barrassi Snr Park,-37.81716766452475,144.93429142227288,Park
211,"Docklands, Melbourne",-37.81754229999999,144.9394923,Pok Pok Thai Street Food,-37.81949532579417,144.9452752438195,Thai Restaurant
212,"Docklands, Melbourne",-37.81754229999999,144.9394923,New Quay International Buffet,-37.814035695861776,144.94428418701304,Buffet
213,"Docklands, Melbourne",-37.81754229999999,144.9394923,almina,-37.81525,144.93816999999999,Middle Eastern Restaurant
214,"Docklands, Melbourne",-37.81754229999999,144.9394923,Bopha Devi,-37.81489792146922,144.94120768062078,Cambodian Restaurant
215,"Docklands, Melbourne",-37.81754229999999,144.9394923,Black Cod,-37.818137274957316,144.94479669759752,Fish & Chips Shop
216,"Docklands, Melbourne",-37.81754229999999,144.9394923,Cafe Bourgeois,-37.813789920366226,144.94106635833285,Café
217,"Docklands, Melbourne",-37.81754229999999,144.9394923,Hooks at the Yarra,-37.8240588929445,144.94760559723136,Seafood Restaurant
218,"Docklands, Melbourne",-37.81754229999999,144.9394923,Squires Loft,-37.818779705555094,144.94394187710898,Steakhouse
219,"Docklands, Melbourne",-37.81754229999999,144.9394923,Non Solo Pasta (NSP),-37.82116295857862,144.94634177510798,Italian Restaurant
220,"Docklands, Melbourne",-37.81754229999999,144.9394923,tukk & co,-37.81772481092328,144.949839589657,Café
221,"Docklands, Melbourne",-37.81754229999999,144.9394923,Banoi,-37.81950687084539,144.94517237244224,Vietnamese Restaurant
222,"Docklands, Melbourne",-37.81754229999999,144.9394923,Waterfront City,-37.813302650557205,144.94325171424603,Shopping Mall
223,"Docklands, Melbourne",-37.81754229999999,144.9394923,Limonetto,-37.814821800052435,144.94219982609263,Ice Cream Shop
224,"Docklands, Melbourne",-37.81754229999999,144.9394923,Coffee Gauge,-37.81997658091249,144.94395467174803,Coffee Shop
225,"Docklands, Melbourne",-37.81754229999999,144.9394923,Caffe Esc,-37.82133253124304,144.94658713407802,Café
226,"Docklands, Melbourne",-37.81754229999999,144.9394923,Grill'd,-37.819022564387545,144.95355963706967,Burger Joint
227,"Docklands, Melbourne",-37.81754229999999,144.9394923,Mad Duck Cafe & Wine Bar,-37.82430411111114,144.9448504639028,Café
228,"Docklands, Melbourne",-37.81754229999999,144.9394923,Chocolateria San Churro,-37.81200895363669,144.93724375963208,Dessert Shop
229,"Docklands, Melbourne",-37.81754229999999,144.9394923,Achelya,-37.814050540103324,144.94278641876056,Turkish Restaurant
230,"Docklands, Melbourne",-37.81754229999999,144.9394923,The General Assembly,-37.82411,144.95061,Australian Restaurant
231,"Docklands, Melbourne",-37.81754229999999,144.9394923,Kinfolk,-37.81699648251674,144.95383617940652,Café
232,"Docklands, Melbourne",-37.81754229999999,144.9394923,Cow Up A Tree,-37.81703124264292,144.94586665354691,Sculpture Garden
233,"Docklands, Melbourne",-37.81754229999999,144.9394923,Higher Ground,-37.81599506329736,144.953028561221,Café
234,"Docklands, Melbourne",-37.81754229999999,144.9394923,Medici Restaurant,-37.81474997845332,144.9422858495221,Italian Restaurant
235,"Docklands, Melbourne",-37.81754229999999,144.9394923,Brim CC,-37.817764397252844,144.9547316047721,Japanese Restaurant
236,"Docklands, Melbourne",-37.81754229999999,144.9394923,Holey Moley,-37.8154468218987,144.95490600070502,Mini Golf
